player_id,direction,gap,age,fga_pre,fga_post,efg_pre,efg_post,d_efg,pps_pre,pps_post,d_pps,sxsv_pre,sxsv_post,d_sxsv,smoe_pre,smoe_post,d_smoe,three_rate_pre,three_rate_post,d_three_rate,mean_dist_pre,mean_dist_post,d_mean_dist,pps_over_sxsv_pre,pps_over_sxsv_post,d_pps_over_sxsv
159,EL_to_NBA,0,29,370.0,370.0,0.5364864864864864,0.48783783783783785,-0.048648648648648596,1.072972972972973,0.9756756756756757,-0.09729729729729719,1.0589523950767632,1.0363065067923887,-0.022645888284374527,0.006029830151154945,-0.01537016177318666,-0.021399991924341607,0.5675675675675675,0.41621621621621624,-0.1513513513513513,5.007791156881319,4.465197991826429,-0.5425931650548899,0.014020577896209696,-0.06063083111671297,-0.07465140901292266
159,NBA_to_EL,1,31,370.0,377.0,0.48783783783783785,0.4973474801061008,0.009509642268262952,0.9756756756756757,0.9946949602122016,0.019019284536525904,1.0363065067923887,0.9856042499304595,-0.050702256861929196,-0.01537016177318666,0.008327922047112298,0.02369808382029896,0.41621621621621624,0.5411140583554377,0.12489784213922145,4.465197991826429,5.212551449676279,0.74735345784985,-0.06063083111671297,0.009090710281742131,0.0697215413984551
159,NBA_to_EL,0,31,273.0,377.0,0.43040293040293043,0.4973474801061008,0.06694454970317038,0.8608058608058609,0.9946949602122016,0.13388909940634075,0.997211871212849,0.9856042499304595,-0.011607621282389569,-0.0712113504533774,0.008327922047112298,0.0795392725004897,0.45787545787545786,0.5411140583554377,0.08323860047997983,5.173974317376529,5.212551449676279,0.038577132299749906,-0.1364060104069882,0.009090710281742131,0.14549672068873032
212,EL_to_NBA,1,27,248.0,312.0,0.5564516129032258,0.46955128205128205,-0.08690033085194371,1.1129032258064515,0.9391025641025641,-0.17380066170388742,1.1490608815521353,1.0273649126452349,-0.12169596890690038,-0.01648606474832794,-0.033894558630306985,-0.017408493881979046,0.4153225806451613,0.6121794871794872,0.19685690653432592,4.174088683080246,5.6426439547213025,1.4685552716410566,-0.03615765574568375,-0.08826234854267079,-0.05210469279698704
212,EL_to_NBA,0,27,283.0,312.0,0.5176678445229682,0.46955128205128205,-0.048116562471686164,1.0353356890459364,0.9391025641025641,-0.09623312494337233,1.0504276314015202,1.0273649126452349,-0.023062718756285294,-0.01648967095988663,-0.033894558630306985,-0.017404887670420355,0.43109540636042404,0.6121794871794872,0.1810840808190632,4.807276847221069,5.6426439547213025,0.8353671075002334,-0.015091942355583754,-0.08826234854267079,-0.07317040618708703
303,EL_to_NBA,1,29,234.0,340.0,0.5769230769230769,0.47205882352941175,-0.10486425339366512,1.1538461538461537,0.9441176470588235,-0.20972850678733024,1.0312403216248578,0.9339058535921017,-0.09733446803275614,0.044309200269973516,0.006822001008900388,-0.03748719926107313,0.20512820512820512,0.22941176470588234,0.02428355957767722,3.257510501486582,4.296239001859097,1.0387285003725149,0.12260583222129595,0.010211793466721852,-0.1123940387545741
303,EL_to_NBA,0,29,113.0,340.0,0.6150442477876106,0.47205882352941175,-0.14298542425819882,1.2300884955752212,0.9441176470588235,-0.28597084851639765,0.8794622301267506,0.9339058535921017,0.05444362346535103,0.161511978594249,0.006822001008900388,-0.15468997758534864,0.46017699115044247,0.22941176470588234,-0.23076522644456013,5.681364945329304,4.296239001859097,-1.3851259434702072,0.35062626544847053,0.010211793466721852,-0.3404144719817487
303,NBA_to_EL,1,31,340.0,144.0,0.47205882352941175,0.4722222222222222,0.00016339869281045694,0.9441176470588235,0.9444444444444444,0.00032679738562091387,0.9339058535921017,0.8036570949473949,-0.13024875864470675,0.006822001008900388,0.06953276205546838,0.06271076104656799,0.22941176470588234,0.24305555555555555,0.01364379084967321,4.296239001859097,4.821368805975937,0.5251298041168404,0.010211793466721852,0.14078734949704952,0.13057555603032767
303,NBA_to_EL,0,31,121.0,144.0,0.49586776859504134,0.4722222222222222,-0.023645546372819126,0.9917355371900827,0.9444444444444444,-0.04729109274563825,0.9076593551668533,0.8036570949473949,-0.10400226021945835,0.04292791207929742,0.06953276205546838,0.026604849976170956,0.19008264462809918,0.24305555555555555,0.052972910927456374,4.9806428175877535,4.821368805975937,-0.1592740116118163,0.08407618202322942,0.14078734949704952,0.0567111674738201
565,NBA_to_EL,0,29,348.0,117.0,0.492816091954023,0.4230769230769231,-0.06973916887709991,0.985632183908046,0.8461538461538461,-0.13947833775419982,0.9571665172466378,0.8692316246938541,-0.08793489255278375,0.016081229867875853,-0.0007817052723034363,-0.01686293514017929,0.2413793103448276,0.49572649572649574,0.2543471853816681,4.58050580957,5.878547526583459,1.2980417170134588,0.02846566666140815,-0.02307777854000792,-0.05154344520141607
565,EL_to_NBA,0,30,117.0,375.0,0.4230769230769231,0.484,0.06092307692307691,0.8461538461538461,0.968,0.12184615384615383,0.8692316246938541,0.8657621897946758,-0.003469434899178281,-0.0007817052723034363,0.054197311870637276,0.05497901714294071,0.49572649572649574,0.06666666666666667,-0.4290598290598291,5.878547526583459,4.873043977769199,-1.0055035488142599,-0.02307777854000792,0.10223781020532419,0.1253155887453321
